TIME,YEAR,GEO,UNIT,TRA_MEAS,PARTNER,Value,Flag and Footnotes,MONTH
2021M02,2021,Suisse,Passager,Passagers à bord,Autriche,8871,,2
2021M02,2021,Suisse,Passager,Passagers à bord,Pologne,5796,,2
2021M02,2021,Suisse,Passager,Passagers à bord,Portugal,8936,,2
2021M02,2021,Suisse,Passager,Passagers à bord,Roumanie,1652,,2
2021M02,2021,Suisse,Passager,Passagers à bord,Finlande,2165,,2
2021M02,2021,Suisse,Passager,Passagers à bord,Suède,2218,,2
2021M02,2021,Suisse,Passager,Passagers à bord,Suisse,4524,,2
2021M02,2021,Suisse,Passager,Passagers à bord,Royaume-Uni,8321,,2
2021M02,2021,Suisse,Passager,Passagers à bord,Macédoine du Nord,7923,,2
2021M02,2021,Suisse,Passager,Passagers à bord,Serbie,7302,,2
2021M02,2021,Suisse,Passager,Passagers à bord,Turquie,28364,,2
2021M02,2021,Monténégro,Passager,Passagers à bord,Allemagne,1074,,2
2021M02,2021,Monténégro,Passager,Passagers à bord,France,49,,2
2021M02,2021,Monténégro,Passager,Passagers à bord,Italie,42,,2
2021M02,2021,Monténégro,Passager,Passagers à bord,Autriche,384,,2
2021M02,2021,Monténégro,Passager,Passagers à bord,Serbie,12683,,2
2021M02,2021,Monténégro,Passager,Passagers à bord,Turquie,6796,,2
2021M02,2021,Macédoine du Nord,Passager,Passagers à bord,Belgique,298,,2
2021M02,2021,Macédoine du Nord,Passager,Passagers à bord,Allemagne,10371,,2
2021M02,2021,Macédoine du Nord,Passager,Passagers à bord,Grèce,38,,2
2021M02,2021,Macédoine du Nord,Passager,Passagers à bord,France,5728,,2
2021M02,2021,Macédoine du Nord,Passager,Passagers à bord,Croatie,512,,2
2021M02,2021,Macédoine du Nord,Passager,Passagers à bord,Hongrie,48,,2
2021M02,2021,Macédoine du Nord,Passager,Passagers à bord,Pays-Bas,874,,2
2021M02,2021,Macédoine du Nord,Passager,Passagers à bord,Autriche,1373,,2
2021M02,2021,Macédoine du Nord,Passager,Passagers à bord,Suède,5959,,2
2021M02,2021,Macédoine du Nord,Passager,Passagers à bord,Suisse,7327,,2
2021M02,2021,Macédoine du Nord,Passager,Passagers à bord,Royaume-Uni,4508,,2
2021M02,2021,Macédoine du Nord,Passager,Passagers à bord,Serbie,976,,2
2021M02,2021,Macédoine du Nord,Passager,Passagers à bord,Turquie,6805,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Belgique,92,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Bulgarie,3,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Tchéquie,24,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Danemark,794,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Allemagne,11315,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Grèce,897,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Espagne,46,,2
2021M02,2021,Serbie,Passager,Passagers à bord,France,5097,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Croatie,439,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Italie,404,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Chypre,388,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Lituanie,44,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Hongrie,2,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Malte,1,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Pays-Bas,1897,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Autriche,2636,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Roumanie,14,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Slovénie,990,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Slovaquie,18,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Suède,3567,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Norvège,1125,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Suisse,8229,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Royaume-Uni,1987,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Monténégro,12741,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Macédoine du Nord,1082,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Serbie,1,,2
2021M02,2021,Serbie,Passager,Passagers à bord,Turquie,12778,,2
2021M10,2021,Belgique,Passager,Passagers à bord,Belgique,190,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Bulgarie,12441,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Tchéquie,16007,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Danemark,29199,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Allemagne,88526,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Estonie,1831,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Irlande,24650,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Grèce,99030,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Espagne,461545,,10
2021M10,2021,Belgique,Passager,Passagers à bord,France,141927,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Croatie,13556,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Italie,227080,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Chypre,6332,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Lettonie,6089,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Lituanie,6071,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Luxembourg,13,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Hongrie,21932,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Malte,15513,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Pays-Bas,18354,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Autriche,32980,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Pologne,27849,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Portugal,130664,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Roumanie,33241,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Slovénie,7190,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Slovaquie,4698,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Finlande,6408,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Suède,22877,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Islande,3084,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Norvège,10550,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Suisse,44059,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Royaume-Uni,35559,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Monténégro,2201,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Macédoine du Nord,2595,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Serbie,597,,10
2021M10,2021,Belgique,Passager,Passagers à bord,Turquie,67666,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Belgique,16056,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Bulgarie,1715,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Tchéquie,919,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Danemark,17951,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Allemagne,41734,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Estonie,259,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Irlande,7789,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Grèce,21825,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Espagne,59976,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,France,47371,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Croatie,3517,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Italie,63661,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Chypre,4187,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Lettonie,5586,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Lituanie,4,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Luxembourg,11,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Hongrie,6842,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Malte,2817,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Pays-Bas,41017,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Autriche,6433,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Pologne,14029,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Portugal,12187,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Roumanie,4452,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Slovaquie,4390,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Finlande,5587,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Suède,11610,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Islande,80,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Norvège,5047,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Suisse,16008,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Royaume-Uni,53142,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Serbie,813,,10
2021M10,2021,Tchéquie,Passager,Passagers à bord,Turquie,27784,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Belgique,88128,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Bulgarie,93080,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Tchéquie,41561,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Danemark,143916,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Allemagne,780405,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Estonie,23959,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Irlande,92293,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Grèce,1132743,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Espagne,2111728,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,France,398847,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Croatie,153901,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Italie,879879,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Chypre,54273,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Lettonie,40018,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Lituanie,31532,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Luxembourg,26290,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Hongrie,83663,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Malte,51901,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Pays-Bas,225624,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Autriche,300838,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Pologne,213507,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Portugal,407674,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Roumanie,136971,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Slovénie,9759,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Slovaquie,64,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Finlande,81456,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Suède,136672,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Islande,37169,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Norvège,89054,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Suisse,265793,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Royaume-Uni,392199,,10
2021M10,2021,Allemagne,Passager,Passagers à bord,Monténégro,11287,,10
